code,current_losses,current_ties,current_wins,d_rating,goal_diff,goals_against,goals_scored,group,id,losses,make_champs,make_europa,name,o_rating,position_1,relegated,sdr_id,ties,win_league,wins,last_updated
BRE,12.0,4.0,5.0,1.38694,-21.97872,63.72806,41.74934,,137,18.11472,6.000000000000001e-05,0.0026,Werder Bremen,1.5769,0.0,0.41092,74042,7.0817,0.0,8.80358,2017-02-21 21:39
BMU,1.0,5.0,15.0,0.60609,55.9927,21.47776,77.47046,,132,2.37092,1.0,0.0,Bayern Munich,2.63057,0.97186,0.0,74078,7.10834,0.97186,24.52074,2017-02-21 21:39
DRM,15.0,3.0,3.0,1.42272,-38.64986,64.18846,25.5386,,3812,22.30126,0.0,0.0,SV Darmstadt 98,1.11769,0.0,0.96076,74070,6.0482,0.0,5.65054,2017-02-21 21:39
MGB,8.0,5.0,7.0,0.9765,-4.96134,43.82902,38.86768,,268,13.05966,0.0274,0.17712,Borussia Monchengladbach,1.49623,0.0,0.00968,74048,8.85602,0.0,12.08432,2017-02-15 21:46
WLF,10.0,4.0,6.0,1.15442,-12.41648,48.66288,36.2464,,138,15.98864,0.0015,0.03248,VfL Wolfsburg,1.58731,0.0,0.08474,74046,7.43474,0.0,10.57662,2017-02-15 21:46
DOR,4.0,7.0,9.0,0.91499,32.64664,36.05688,68.70352,,124,6.63572,0.87204,0.11268,Borussia Dortmund,2.39878,0.00338,0.0,74050,9.73648,0.00338,17.6278,2017-02-15 21:46
AUG,8.0,6.0,6.0,1.0445,-11.67014,43.39586,31.72572,,3841,14.30078,0.00272,0.03958,FC Augsburg,1.23987,0.0,0.06564,74082,9.75682,0.0,9.9424,2017-02-15 21:46
COL,4.0,8.0,8.0,0.9388,11.6494,34.33262,45.98202,,122,8.885,0.2066,0.42916,FC Cologne,1.49444,6.000000000000001e-05,0.00036,74049,11.81964,6.000000000000001e-05,13.29536,2017-02-15 21:46
LEV,9.0,3.0,8.0,1.0389,5.61862,46.94114,52.55976,,131,13.49946,0.08952,0.34358,Bayer Leverkusen,1.92824,0.0,0.00202,74045,6.43278,0.0,14.06776,2017-02-15 21:46
HOF,2.0,10.0,8.0,1.11331,16.51772,39.67276,56.19048,,7911,6.91948,0.3556,0.42968,TSG Hoffenheim,1.79694,0.00016,0.0,84341,13.43746,0.00016,13.64306,2017-02-15 21:46
SCH,9.0,4.0,7.0,0.95683,5.04616,37.2891,42.33526,,133,13.61436,0.03596,0.21644,Schalke 04,1.55598,0.0,0.01016,74039,7.8232,0.0,12.56244,2017-02-15 21:46
RBL,4.0,3.0,13.0,0.95155,20.76584,35.22044,55.98628,,11420,8.13838,0.89286,0.097,RB Leipzig,1.71361,0.01044,0.0,91099,6.6615,0.01044,19.20012,2017-02-15 21:46
HER,7.0,3.0,10.0,0.98866,2.90494,40.31706,43.222,,129,12.265,0.1716,0.40758,Hertha Berlin,1.3777,2e-05,0.00032,74051,6.94458,2e-05,14.79042,2017-02-15 21:46
FRA,5.0,5.0,10.0,0.95117,6.55544,34.82636,41.3818,,125,10.12294,0.31164,0.4567,Eintracht Frankfurt,1.41724,4e-05,6.000000000000001e-05,74052,8.67784,4e-05,15.19922,2017-02-15 21:46
HSV,11.0,4.0,5.0,1.22322,-22.63922,56.83872,34.1995,,127,17.50008,0.00016,0.00544,Hamburg SV,1.38002,0.0,0.28352,78530,7.43188,0.0,9.06804,2017-02-15 21:46
FRE,9.0,2.0,9.0,1.24718,-12.95652,56.25388,43.29736,,126,15.21118,0.02562,0.17166,SC Freiburg,1.55505,0.0,0.00788,74053,5.40712,0.0,13.3817,2017-02-15 21:46
MNZ,9.0,4.0,7.0,1.19614,-10.28122,55.80242,45.5212,,2950,15.00246,0.00678,0.07876,Mainz,1.49158,0.0,0.03344,74062,7.54938,0.0,11.44816,2017-02-15 21:46
ING,13.0,3.0,4.0,1.15656,-20.48422,52.4188,31.93458,,6367,19.34808,0.0,0.00124,FC Ingolstadt 04,1.33195,0.0,0.53154,79434,6.61824,0.0,8.03368,2017-02-15 21:46
BRE,12.0,4.0,4.0,1.43391,-25.11886,65.80832,40.68946,,137,18.75912,0.0,0.0009,Werder Bremen,1.57082,0.0,0.52704,74042,7.30236,0.0,7.93852,2017-02-15 21:46
BMU,1.0,4.0,15.0,0.5958,56.86542,21.2105,78.07592,,132,2.52462,1.0,0.0,Bayern Munich,2.67038,0.9859,0.0,74078,6.36178,0.9859,25.1136,2017-02-15 21:46
DRM,14.0,3.0,3.0,1.43726,-38.04218,64.32584,26.28366,,3812,21.97792,0.0,0.0,SV Darmstadt 98,1.14645,0.0,0.9299,74070,6.24242,0.0,5.77966,2017-02-15 21:46
MGB,8.0,5.0,6.0,0.99941,-6.26824,45.59276,39.32452,,268,13.51202,0.0111,0.13768,Borussia Monchengladbach,1.51423,0.0,0.03352,74048,9.09256,0.0,11.39542,2017-02-05 16:26
WLF,10.0,4.0,5.0,1.17393,-14.36064,49.5169,35.15626,,138,16.54954,0.00054,0.02088,VfL Wolfsburg,1.55481,0.0,0.19378,74046,7.67968,0.0,9.77078,2017-02-05 16:26
DOR,3.0,7.0,9.0,0.8905,36.56802,34.56836,71.13638,,124,5.60412,0.90866,0.08556,Borussia Dortmund,2.47393,0.0228,0.0,74050,9.82936,0.0228,18.56652,2017-02-05 16:26
AUG,7.0,6.0,6.0,1.02727,-9.27502,42.38058,33.10556,,3841,13.57716,0.00384,0.07686,FC Augsburg,1.27802,0.0,0.05192,74082,10.06112,0.0,10.36172,2017-02-05 16:26
COL,3.0,8.0,8.0,0.92596,12.79538,33.4309,46.22628,,122,8.21172,0.2123,0.50986,FC Cologne,1.49371,0.00028,0.00016,74049,12.10752,0.00028,13.68076,2017-02-05 16:26
LEV,9.0,3.0,7.0,1.0657,1.58804,48.59008,50.17812,,131,14.07662,0.0343,0.27062,Bayer Leverkusen,1.86607,0.0,0.0095,74045,6.70504,0.0,13.21834,2017-02-05 16:26
HOF,1.0,10.0,8.0,1.08802,18.36314,38.62138,56.98452,,7911,6.12382,0.38856,0.47582,TSG Hoffenheim,1.82382,0.00098,0.0,84341,13.67192,0.00098,14.20426,2017-02-05 16:26
SCH,9.0,4.0,6.0,0.98626,2.62546,38.81274,41.4382,,133,14.06956,0.01374,0.16748,Schalke 04,1.53752,0.0,0.03018,74039,8.10462,0.0,11.82582,2017-02-05 16:26
RBL,3.0,3.0,13.0,0.8859,27.86528,31.26694,59.13222,,11420,6.69476,0.94638,0.05162,RB Leipzig,1.77355,0.06096,0.0,91099,6.80282,0.06096,20.50242,2017-02-05 16:26
HER,6.0,3.0,10.0,0.97518,5.18634,39.31372,44.50006,,129,11.56924,0.18042,0.50244,Hertha Berlin,1.41536,0.00018,0.00016,74051,7.22508,0.00018,15.20568,2017-02-05 16:26
FRA,4.0,5.0,9.0,0.93466,9.09564,33.36312,42.45876,,125,9.55344,0.28794,0.50664,Eintracht Frankfurt,1.43805,0.00062,0.0001,74052,9.16302,0.00062,15.28354,2017-02-05 16:26
HSV,11.0,4.0,4.0,1.27017,-28.96728,59.78854,30.82126,,127,18.61968,2e-05,0.00106,Hamburg SV,1.29561,0.0,0.61456,78530,7.57102,0.0,7.8093,2017-02-05 16:26
FRE,9.0,2.0,8.0,1.24654,-14.0602,56.40632,42.34612,,126,15.6119,0.01042,0.1333,SC Freiburg,1.53689,0.0,0.0255,74053,5.6832,0.0,12.7049,2017-02-05 16:26
MNZ,9.0,4.0,6.0,1.23336,-12.66212,57.27756,44.61544,,2950,15.45288,0.00186,0.05376,Mainz,1.4695,0.0,0.08746,74062,7.83,0.0,10.71712,2017-02-05 16:26
ING,12.0,3.0,4.0,1.16158,-19.29496,52.49322,33.19826,,6367,18.89546,2e-05,0.00216,FC Ingolstadt 04,1.37174,0.0,0.51924,79434,6.79822,0.0,8.30632,2017-02-05 16:26
BRE,11.0,4.0,4.0,1.45136,-23.90908,66.36538,42.4563,,137,18.06326,6.000000000000001e-05,0.00408,Werder Bremen,1.60267,0.0,0.46754,74042,7.54342,0.0,8.39332,2017-02-05 16:26
BMU,1.0,4.0,14.0,0.62008,54.6147,22.4154,77.0301,,132,2.84134,0.99984,0.00016,Bayern Munich,2.59495,0.91418,0.0,74078,6.6899,0.91418,24.46876,2017-02-05 16:26
DRM,13.0,3.0,2.0,1.45736,-39.90446,65.55426,25.6498,,3812,22.38274,0.0,2e-05,SV Darmstadt 98,1.11016,0.0,0.96638,74070,6.62298,0.0,4.99428,2017-02-05 16:26
MGB,8.0,5.0,5.0,1.02036,-9.53028,47.07718,37.5469,,268,13.94058,0.0088,0.09806,Borussia Monchengladbach,1.47568,0.0,0.06576,74048,9.3361,0.0,10.72332,2017-01-29 18:22
WLF,9.0,4.0,5.0,1.19479,-13.98184,50.51344,36.5316,,138,16.07658,0.00212,0.03864,VfL Wolfsburg,1.58196,0.0,0.15322,74046,7.88584,0.0,10.03758,2017-01-29 18:22
DOR,3.0,7.0,8.0,0.92494,35.73706,36.25206,71.98912,,124,5.94382,0.86768,0.1191,Borussia Dortmund,2.4686,0.0078,0.0,74050,10.06016,0.0078,17.99602,2017-01-29 18:22
AUG,7.0,6.0,5.0,0.98263,-9.06474,40.57404,31.5093,,3841,13.6369,0.00462,0.073,FC Augsburg,1.23478,0.0,0.07898,74082,10.39968,0.0,9.96342,2017-01-29 18:22
COL,3.0,8.0,7.0,0.94499,12.41266,34.74078,47.15344,,122,8.46874,0.20286,0.45546,FC Cologne,1.51844,0.0001,0.00074,74049,12.2919,0.0001,13.23936,2017-01-29 18:22
LEV,8.0,3.0,7.0,1.06897,3.9959,48.83114,52.82704,,131,13.18978,0.09082,0.36656,Bayer Leverkusen,1.93942,2e-05,0.00532,74045,6.88204,2e-05,13.92818,2017-01-29 18:22
HOF,1.0,10.0,7.0,1.11125,14.21082,40.21624,54.42706,,7911,6.51414,0.32156,0.46624,TSG Hoffenheim,1.78035,0.00014,0.00028,84341,13.92748,0.00014,13.55838,2017-01-29 18:22
SCH,9.0,3.0,6.0,1.01577,-1.07644,41.17646,40.10002,,133,15.27056,0.00982,0.11528,Schalke 04,1.50373,0.0,0.05232,74039,7.18982,0.0,11.53962,2017-01-29 18:22
RBL,2.0,3.0,13.0,0.88337,28.8096,32.05032,60.85992,,11420,6.15372,0.9641,0.03462,RB Leipzig,1.82913,0.05476,0.0,91099,6.9599,0.05476,20.88638,2017-01-29 18:22
HER,6.0,3.0,9.0,0.99306,4.92728,40.53514,45.46242,,129,11.77758,0.17572,0.44802,Hertha Berlin,1.44438,0.00012,0.00084,74051,7.44282,0.00012,14.7796,2017-01-29 18:22
FRA,4.0,5.0,9.0,0.93466,8.96816,33.55084,42.519,,125,9.59652,0.31666,0.4767,Eintracht Frankfurt,1.43805,0.0002,0.00014,74052,9.13786,0.0002,15.26562,2017-01-29 18:22
HSV,11.0,4.0,3.0,1.32541,-31.3566,62.3918,31.0352,,127,19.27806,0.0,0.0004,Hamburg SV,1.29934,0.0,0.74898,78530,7.74824,0.0,6.9737,2017-01-29 18:22
FRE,8.0,2.0,8.0,1.21299,-10.79112,54.54264,43.75152,,126,14.9143,0.0273,0.19786,SC Freiburg,1.56511,0.0,0.0158,74053,5.95494,0.0,13.13076,2017-01-29 18:22
MNZ,8.0,4.0,6.0,1.20071,-8.61914,54.71134,46.0922,,2950,14.8062,0.00764,0.09532,Mainz,1.49815,0.0,0.05414,74062,8.06136,0.0,11.13244,2017-01-29 18:22
ING,11.0,3.0,4.0,1.18685,-19.08562,53.4025,34.31688,,6367,18.46868,0.0002,0.00678,FC Ingolstadt 04,1.39428,0.0,0.4542,79434,7.00094,0.0,8.53038,2017-01-29 18:22
BRE,10.0,4.0,4.0,1.40402,-23.64312,64.59578,40.95266,,137,17.60458,0.00014,0.00792,Werder Bremen,1.54172,0.0,0.40514,74042,7.82198,0.0,8.57344,2017-01-29 18:22
BMU,1.0,3.0,14.0,0.60116,58.0823,21.6122,79.6945,,132,2.75538,0.99996,4e-05,Bayern Munich,2.65542,0.93686,0.0,74078,5.71434,0.93686,25.53028,2017-01-29 18:22
DRM,13.0,3.0,2.0,1.45736,-39.99488,65.7013,25.70642,,3812,22.38248,0.0,0.0,SV Darmstadt 98,1.11016,0.0,0.96414,74070,6.6274,0.0,4.99012,2017-01-29 18:22
MGB,8.0,5.0,4.0,1.01508,-12.82484,46.79244,33.9676,,268,14.79276,0.00512,0.06008,Borussia Monchengladbach,1.37607,0.0,0.16628,74048,9.66976,0.0,9.53748,2017-01-22 18:19
WLF,8.0,4.0,5.0,1.13899,-11.08792,48.14964,37.06172,,138,14.9944,0.01176,0.0982,VfL Wolfsburg,1.60096,0.0,0.09652,74046,8.20488,0.0,10.80072,2017-01-22 18:19
DOR,3.0,6.0,8.0,0.94062,35.89404,36.8514,72.74544,,124,6.30744,0.84,0.13384,Borussia Dortmund,2.5152,0.0238,0.0,74050,9.30496,0.0238,18.3876,2017-01-22 18:19
AUG,7.0,6.0,4.0,0.99627,-11.60732,41.30448,29.69716,,3841,14.337,0.00364,0.05028,FC Augsburg,1.17771,0.0,0.17696,74082,10.67008,0.0,8.99292,2017-01-22 18:19
COL,3.0,8.0,6.0,0.93114,6.21756,34.59132,40.80888,,122,9.02236,0.12616,0.36912,FC Cologne,1.38684,0.0002,0.00468,74049,12.70412,0.0002,12.27352,2017-01-22 18:19
FRE,8.0,2.0,7.0,1.22378,-11.6236,54.5392,42.9156,,126,15.22604,0.02812,0.16632,SC Freiburg,1.56534,0.0,0.03724,74053,6.2374,0.0,12.53656,2017-01-22 18:19
HOF,0.0,10.0,7.0,1.10686,14.9012,39.39856,54.29976,,7911,5.94912,0.37312,0.43168,TSG Hoffenheim,1.79097,0.0018,0.00024,84341,14.19756,0.0018,13.85332,2017-01-22 18:19
SCH,8.0,3.0,6.0,1.0179,0.37876,41.1156,41.49436,,133,14.50676,0.03104,0.18152,Schalke 04,1.55144,0.0,0.03788,74039,7.46664,0.0,12.0266,2017-01-22 18:19
RBL,2.0,3.0,12.0,0.88989,28.40292,31.9324,60.33532,,11420,6.38156,0.91524,0.07676,RB Leipzig,1.82284,0.074,0.0,91099,7.22748,0.074,20.39096,2017-01-22 18:19
HER,5.0,3.0,9.0,0.99322,6.05584,39.5802,45.63604,,129,11.11152,0.24164,0.43508,Hertha Berlin,1.45659,0.0008,0.00052,74051,7.7126,0.0008,15.17588,2017-01-22 18:19
FRA,4.0,5.0,8.0,0.96914,6.59236,35.55476,42.14712,,125,10.27468,0.20644,0.43808,Eintracht Frankfurt,1.44076,0.00052,0.00064,74052,9.37392,0.00052,14.3514,2017-01-22 18:19
HSV,10.0,4.0,3.0,1.2949,-29.26464,60.19688,30.93224,,127,18.60212,4e-05,0.00292,Hamburg SV,1.29817,0.0,0.62392,78530,8.08136,0.0,7.31652,2017-01-22 18:19
LEV,7.0,3.0,7.0,0.98938,7.73684,44.76092,52.49776,,131,11.9684,0.20356,0.42192,Bayer Leverkusen,1.93104,0.0002,0.0036,74045,7.14172,0.0002,14.88988,2017-01-22 18:19
MNZ,8.0,3.0,6.0,1.22773,-9.53288,55.94112,46.40824,,2950,15.40432,0.01292,0.10892,Mainz,1.51994,0.0,0.0712,74062,7.22332,0.0,11.37236,2017-01-22 18:19
ING,11.0,3.0,3.0,1.18575,-20.6986,53.11072,32.41212,,6367,18.70808,0.00056,0.008,FC Ingolstadt 04,1.36265,0.0,0.52136,79434,7.29548,0.0,7.99644,2017-01-22 18:19
BRE,9.0,4.0,4.0,1.4373,-24.04608,64.81896,40.77288,,137,17.28912,0.00088,0.01688,Werder Bremen,1.53442,0.0,0.3674,74042,7.99216,0.0,8.71872,2017-01-22 18:19
BMU,1.0,3.0,13.0,0.59715,57.87528,21.81304,79.68832,,132,2.98144,0.99976,0.00024,Bayern Munich,2.71004,0.89868,0.0,74078,5.9542,0.89868,25.06436,2017-01-22 18:19
DRM,12.0,3.0,2.0,1.32965,-33.36892,59.109,25.74008,,3812,21.36052,0.0,0.00016,SV Darmstadt 98,1.09477,0.0,0.89156,74070,7.10708,0.0,5.5324,2017-01-22 18:19
MGB,8.0,4.0,4.0,1.05499,-13.4469,48.9734,35.5265,,268,15.3291,0.0062,0.0683,Borussia Monchengladbach,1.40994,0.0,0.1977,74048,8.8596,0.0,9.8113,2016-12-22 14:00
WLF,8.0,4.0,4.0,1.16781,-10.939,49.4547,38.5157,,138,15.1641,0.0111,0.0924,VfL Wolfsburg,1.62943,0.0,0.1477,74046,8.3926,0.0,10.4433,2016-12-22 14:00
DOR,3.0,6.0,7.0,0.95744,35.9213,37.4841,73.4054,,124,6.5229,0.8049,0.1568,Borussia Dortmund,2.52461,0.0275,0.0001,74050,9.4977,0.0275,17.9794,2016-12-22 14:00
AUG,6.0,6.0,4.0,0.98218,-8.4056,40.0924,31.6868,,3841,13.4102,0.0125,0.093,FC Augsburg,1.22688,0.0,0.1199,74082,10.9596,0.0,9.6302,2016-12-22 14:00
COL,3.0,7.0,6.0,0.97286,5.6518,36.7325,42.3843,,122,9.5439,0.1417,0.3528,FC Cologne,1.41963,0.0001,0.0077,74049,11.9114,0.0001,12.5447,2016-12-22 14:00
LEV,7.0,3.0,6.0,0.98817,5.7515,44.8776,50.6291,,131,12.3212,0.1703,0.3605,Bayer Leverkusen,1.88314,0.0003,0.0099,74045,7.4393,0.0003,14.2395,2016-12-22 14:00
HOF,0.0,10.0,6.0,1.15401,11.3625,41.7249,53.0874,,7911,6.6567,0.267,0.4093,TSG Hoffenheim,1.76962,0.0017,0.0021,84341,14.4244,0.0017,12.9189,2016-12-22 14:00
SCH,8.0,3.0,5.0,1.03355,0.0192,42.3854,42.4046,,133,14.7283,0.0254,0.1617,Schalke 04,1.56148,0.0,0.0772,74039,7.7021,0.0,11.5696,2016-12-22 14:00
RBL,2.0,3.0,11.0,0.92116,23.8725,33.7926,57.6651,,11420,7.0094,0.8347,0.1381,RB Leipzig,1.74435,0.0591,0.0,91099,7.5639,0.0591,19.4267,2016-12-22 14:00
HER,4.0,3.0,9.0,0.96345,8.182,37.5732,45.7552,,129,10.4415,0.319,0.4055,Hertha Berlin,1.45502,0.0023,0.0006,74051,8.007,0.0023,15.5515,2016-12-22 14:00
FRA,3.0,5.0,8.0,0.91892,11.2344,32.6476,43.882,,125,9.2844,0.3389,0.4042,Eintracht Frankfurt,1.48401,0.0037,0.0005,74052,9.675,0.0037,15.0406,2016-12-22 14:00
HSV,9.0,4.0,3.0,1.31931,-29.3303,61.4453,32.115,,127,18.2262,0.0001,0.0057,Hamburg SV,1.32971,0.0,0.6105,78530,8.2827,0.0,7.4911,2016-12-22 14:00
FRE,7.0,2.0,7.0,1.24506,-11.9324,55.201,43.2686,,126,14.9187,0.0416,0.1794,SC Freiburg,1.57184,0.0001,0.0395,74053,6.3733,0.0001,12.708,2016-12-22 14:00
MNZ,8.0,2.0,6.0,1.25781,-9.0169,57.5601,48.5432,,2950,15.6764,0.0249,0.1335,Mainz,1.57827,0.0,0.0767,74062,6.4499,0.0,11.8737,2016-12-22 14:00
ING,10.0,3.0,3.0,1.19404,-20.3043,53.9488,33.6445,,6367,18.2428,0.0006,0.0129,FC Ingolstadt 04,1.38174,0.0,0.4938,79434,7.5188,0.0,8.2384,2016-12-22 14:00
BRE,8.0,4.0,4.0,1.4434,-23.6771,65.3147,41.6376,,137,16.7994,0.0025,0.0239,Werder Bremen,1.55795,0.0,0.3396,74042,8.2147,0.0,8.9859,2016-12-22 14:00
BMU,1.0,3.0,12.0,0.60067,58.3403,21.9736,80.3139,,132,3.1333,0.9986,0.0014,Bayern Munich,2.74916,0.9052,0.0,74078,6.1151,0.9052,24.7516,2016-12-22 14:00
DRM,12.0,2.0,2.0,1.36271,-33.283,60.7383,27.4553,,3812,21.7146,0.0,0.0006,SV Darmstadt 98,1.13671,0.0,0.8765,74070,6.3667,0.0,5.9187,2016-12-22 14:00
MGB,6.0,4.0,4.0,1.03343,-9.8684,47.5856,37.7172,,268,13.6813,0.0213,0.1343,Borussia Monchengladbach,1.45464,0.0,0.0821,74048,9.4156,0.0,10.9031,2016-12-15 14:00
WLF,8.0,4.0,2.0,1.19778,-15.6196,52.1903,36.5707,,138,16.4603,0.0033,0.0349,VfL Wolfsburg,1.57266,0.0,0.3061,74046,8.8779,0.0,8.6618,2016-12-15 14:00
DOR,3.0,4.0,7.0,0.92725,40.7405,35.5136,76.2541,,124,6.6011,0.8406,0.1328,Borussia Dortmund,2.58679,0.1022,0.0,74050,7.7498,0.1022,19.6491,2016-12-15 14:00
AUG,6.0,5.0,3.0,1.03572,-13.4079,44.1317,30.7238,,3841,15.0674,0.0039,0.0446,FC Augsburg,1.22561,0.0,0.2295,74082,10.2612,0.0,8.6714,2016-12-15 14:00
COL,3.0,5.0,6.0,0.99814,4.8717,38.135,43.0067,,122,10.4607,0.1367,0.32,FC Cologne,1.44863,0.0015,0.0088,74049,10.3671,0.0015,13.1722,2016-12-15 14:00
LEV,6.0,2.0,6.0,0.93259,11.157,42.0325,53.1895,,131,11.1989,0.2994,0.3859,Bayer Leverkusen,1.93952,0.0036,0.0032,74045,6.8622,0.0036,15.9389,2016-12-15 14:00
HOF,0.0,8.0,6.0,1.17531,11.5606,42.4204,53.981,,7911,7.4275,0.2628,0.3884,TSG Hoffenheim,1.79721,0.0074,0.0014,84341,12.7905,0.0074,13.782,2016-12-15 14:00
SCH,7.0,2.0,5.0,0.99375,4.8161,40.0647,44.8808,,133,13.6909,0.0691,0.2596,Schalke 04,1.63049,0.0001,0.0267,74039,7.15,0.0001,13.1591,2016-12-15 14:00
RBL,1.0,3.0,10.0,0.9149,23.5618,34.0582,57.62,,11420,7.0872,0.734,0.2119,RB Leipzig,1.76859,0.0808,0.0,91099,7.9664,0.0808,18.9464,2016-12-15 14:00
HER,3.0,3.0,8.0,0.95913,9.2937,37.48,46.7737,,129,9.982,0.2966,0.3982,Hertha Berlin,1.48963,0.0072,0.0005,74051,8.4352,0.0072,15.5828,2016-12-15 14:00
FRA,2.0,5.0,7.0,0.93779,9.5866,34.1599,43.7465,,125,8.9848,0.2864,0.3928,Eintracht Frankfurt,1.48847,0.0077,0.0014,74052,10.1148,0.0077,14.9004,2016-12-15 14:00
HSV,8.0,4.0,2.0,1.32199,-29.8732,60.6723,30.7991,,127,18.3053,0.0003,0.0058,Hamburg SV,1.27924,0.0,0.5878,78530,8.7706,0.0,6.9241,2016-12-15 14:00
FRE,7.0,1.0,6.0,1.28744,-14.9468,56.9911,42.0443,,126,16.106,0.0204,0.1132,SC Freiburg,1.54884,0.0002,0.0728,74053,5.8788,0.0002,12.0152,2016-12-15 14:00
MNZ,7.0,2.0,5.0,1.23162,-7.2239,55.5442,48.3203,,2950,15.2778,0.0266,0.1289,Mainz,1.583,0.0001,0.0672,74062,6.9554,0.0001,11.7668,2016-12-15 14:00
ING,9.0,3.0,2.0,1.21487,-23.5734,55.0497,31.4763,,6367,18.6979,0.0008,0.0097,FC Ingolstadt 04,1.30659,0.0,0.5544,79434,7.9401,0.0,7.362,2016-12-15 14:00
BRE,8.0,2.0,4.0,1.4981,-24.7271,67.2671,42.54,,137,17.7771,0.0031,0.0321,Werder Bremen,1.60664,0.0,0.2785,74042,6.5743,0.0,9.6486,2016-12-15 14:00
BMU,1.0,3.0,10.0,0.64117,56.1416,24.0557,80.1973,,132,3.513,0.9946,0.0051,Bayern Munich,2.72776,0.7892,0.0,74078,6.5807,0.7892,23.9063,2016-12-15 14:00
DRM,10.0,2.0,2.0,1.39138,-32.4893,62.1311,29.6418,,3812,20.9663,0.0001,0.0018,SV Darmstadt 98,1.17295,0.0,0.7796,74070,6.7384,0.0,6.2953,2016-12-15 14:00
MGB,6.0,4.0,3.0,1.06175,-10.3415,49.5305,39.189,,268,14.0263,0.0169,0.1153,Borussia Monchengladbach,1.50135,0.0,0.1015,74048,9.5036,0.0,10.4701,2016-12-08 14:00
WLF,7.0,4.0,2.0,1.17401,-13.0556,50.1938,37.1382,,138,16.2857,0.004,0.0414,VfL Wolfsburg,1.59297,0.0,0.2545,74046,8.9554,0.0,8.7589,2016-12-08 14:00
